
X,Numerical t = 4.99943,Analytical t = 4.99943,Numerical t = 10,Analytical t = 10,
-49.15,0,0,0,0,
-49.14,0,0,0,0,
-49.13,0,0,0,0,
-49.12,0,0,0,0,
-49.11,0,0,0,0,
-49.1,0,0,0,0,
-49.09,0,0,0,0,
-49.08,0,0,0,0,
-49.07,0,0,0,0,
-49.06,0,0,0,0,
-49.05,0,0,0,0,
-49.04,0,0,0,0,
-49.03,0,0,0,0,
-49.02,0,0,0,0,
-49.01,0,0,0,0,
-49,0,0,0,0,
-48.99,0,0,0,0,
-48.98,0,0,0,0,
-48.97,0,0,0,0,
-48.96,0,0,0,0,
-48.95,0,0,0,0,
-48.94,0,0,0,0,
-48.93,0,0,0,0,
-48.92,0,0,0,0,
-48.91,0,0,0,0,
-48.9,0,0,0,0,
-48.89,0,0,0,0,
-48.88,0,0,0,0,
-48.87,0,0,0,0,
-48.86,0,0,0,0,
-48.85,0,0,0,0,
-48.84,0,0,0,0,
-48.83,0,0,0,0,
-48.82,0,0,0,0,
-48.81,0,0,0,0,
-48.8,0,0,0,0,
-48.79,0,0,0,0,
-48.78,0,0,0,0,
-48.77,0,0,0,0,
-48.76,0,0,0,0,
-48.75,0,0,0,0,
-48.74,0,0,0,0,
-48.73,0,0,0,0,
-48.72,0,0,0,0,
-48.71,0,0,0,0,
-48.7,0,0,0,0,
-48.69,0,0,0,0,
-48.68,0,0,0,0,
-48.67,0,0,0,0,
-48.66,0,0,0,0,
-48.65,0,0,0,0,
-48.64,0,0,0,0,
-48.63,0,0,0,0,
-48.62,0,0,0,0,
-48.61,0,0,0,0,
-48.6,0,0,0,0,
-48.59,0,0,0,0,
-48.58,0,0,0,0,
-48.57,0,0,0,0,
-48.56,0,0,0,0,
-48.55,0,0,0,0,
-48.54,0,0,0,0,
-48.53,0,0,0,0,
-48.52,0,0,0,0,
-48.51,0,0,0,0,
-48.5,0,0,0,0,
-48.49,0,0,0,0,
-48.48,0,0,0,0,
-48.47,0,0,0,0,
-48.46,0,0,0,0,
-48.45,0,0,0,0,
-48.44,0,0,0,0,
-48.43,0,0,0,0,
-48.42,0,0,0,0,
-48.41,0,0,0,0,
-48.4,0,0,0,0,
-48.39,0,0,0,0,
-48.38,0,0,0,0,
-48.37,0,0,0,0,
-48.36,0,0,0,0,
-48.35,0,0,0,0,
-48.34,0,0,0,0,
-48.33,0,0,0,0,
-48.32,0,0,0,0,
-48.31,0,0,0,0,
-48.3,0,0,0,0,
-48.29,0,0,0,0,
-48.28,0,0,0,0,
-48.27,0,0,0,0,
-48.26,0,0,0,0,
-48.25,0,0,0,0,
-48.24,0,0,0,0,
-48.23,0,0,0,0,
-48.22,0,0,0,0,
-48.21,0,0,0,0,
-48.2,0,0,0,0,
-48.19,0,0,0,0,
-48.18,0,0,0,0,
-48.17,0,0,0,0,
-48.16,0,0,0,0,
-48.15,0,0,0,0,
-48.14,0,0,0,0,
-48.13,0,0,0,0,
-48.12,0,0,0,0,
-48.11,0,0,0,0,
-48.1,0,0,0,0,
-48.09,0,0,0,0,
-48.08,0,0,0,0,
-48.07,0,0,0,0,
-48.06,0,0,0,0,
-48.05,0,0,0,0,
-48.04,0,0,0,0,
-48.03,0,0,0,0,
-48.02,0,0,0,0,
-48.01,0,0,0,0,
-48,0,0,0,0,
-47.99,0,0,0,0,
-47.98,0,0,0,0,
-47.97,0,0,0,0,
-47.96,0,0,0,0,
-47.95,0,0,0,0,
-47.94,0,0,0,0,
-47.93,0,0,0,0,
-47.92,0,0,0,0,
-47.91,0,0,0,0,
-47.9,0,0,0,0,
-47.89,0,0,0,0,
-47.88,0,0,0,0,
-47.87,0,0,0,0,
-47.86,0,0,0,0,
-47.85,0,0,0,0,
-47.84,0,0,0,0,
-47.83,0,0,0,0,
-47.82,0,0,0,0,
-47.81,0,0,0,0,
-47.8,0,0,0,0,
-47.79,0,0,0,0,
-47.78,0,0,0,0,
-47.77,0,0,0,0,
-47.76,0,0,0,0,
-47.75,0,0,0,0,
-47.74,0,0,0,0,
-47.73,0,0,0,0,
-47.72,0,0,0,0,
-47.71,0,0,0,0,
-47.7,0,0,0,0,
-47.69,0,0,0,0,
-47.68,0,0,0,0,
-47.67,0,0,0,0,
-47.66,0,0,0,0,
-47.65,0,0,0,0,
-47.64,0,0,0,0,
-47.63,0,0,0,0,
-47.62,0,0,0,0,
-47.61,0,0,0,0,
-47.6,0,0,0,0,
-47.59,0,0,0,0,
-47.58,0,0,0,0,
-47.57,0,0,0,0,
-47.56,0,0,0,0,
-47.55,0,0,0,0,
-47.54,0,0,0,0,
-47.53,0,0,0,0,
-47.52,0,0,0,0,
-47.51,0,0,0,0,
-47.5,0,0,0,0,
-47.49,0,0,0,0,
-47.48,0,0,0,0,
-47.47,0,0,0,0,
-47.46,0,0,0,0,
-47.45,0,0,0,0,
-47.44,0,0,0,0,
-47.43,0,0,0,0,
-47.42,0,0,0,0,
-47.41,0,0,0,0,
-47.4,0,0,0,0,
-47.39,0,0,0,0,
-47.38,0,0,0,0,
-47.37,0,0,0,0,
-47.36,0,0,0,0,
-47.35,0,0,0,0,
-47.34,0,0,0,0,
-47.33,0,0,0,0,
-47.32,0,0,0,0,
-47.31,0,0,0,0,
-47.3,0,0,0,0,
-47.29,0,0,0,0,
-47.28,0,0,0,0,
-47.27,0,0,0,0,
-47.26,0,0,0,0,
-47.25,0,0,0,0,
-47.24,0,0,0,0,
-47.23,0,0,0,0,
-47.22,0,0,0,0,
-47.21,0,0,0,0,
-47.2,0,0,0,0,
-47.19,0,0,0,0,
-47.18,0,0,0,0,
-47.17,0,0,0,0,
-47.16,0,0,0,0,
-47.15,0,0,0,0,
-47.14,0,0,0,0,
-47.13,0,0,0,0,
-47.12,0,0,0,0,
-47.11,0,0,0,0,
-47.1,0,0,0,0,
-47.09,0,0,0,0,
-47.08,0,0,0,0,
-47.07,0,0,0,0,
-47.06,0,0,0,0,
-47.05,0,0,0,0,
-47.04,0,0,0,0,
-47.03,0,0,0,0,
-47.02,0,0,0,0,
-47.01,0,0,0,0,
-47,0,0,0,0,
-46.99,0,0,0,0,
-46.98,0,0,0,0,
-46.97,0,0,0,0,
-46.96,0,0,0,0,
-46.95,0,0,0,0,
-46.94,0,0,0,0,
-46.93,0,0,0,0,
-46.92,0,0,0,0,
-46.91,0,0,0,0,
-46.9,0,0,0,0,
-46.89,0,0,0,0,
-46.88,0,0,0,0,
-46.87,0,0,0,0,
-46.86,0,0,0,0,
-46.85,0,0,0,0,
-46.84,0,0,0,0,
-46.83,0,0,0,0,
-46.82,0,0,0,0,
-46.81,0,0,0,0,
-46.8,0,0,0,0,
-46.79,0,0,0,0,
-46.78,0,0,0,0,
-46.77,0,0,0,0,
-46.76,0,0,0,0,
-46.75,0,0,0,0,
-46.74,0,0,0,0,
-46.73,0,0,0,0,
-46.72,0,0,0,0,
-46.71,0,0,0,0,
-46.7,0,0,0,0,
-46.69,0,0,0,0,
-46.68,0,0,0,0,
-46.67,0,0,0,0,
-46.66,0,0,0,0,
-46.65,0,0,0,0,
-46.64,0,0,0,0,
-46.63,0,0,0,0,
-46.62,0,0,0,0,
-46.61,0,0,0,0,
-46.6,0,0,0,0,
-46.59,0,0,0,0,
-46.58,0,0,0,0,
-46.57,0,0,0,0,
-46.56,0,0,0,0,
-46.55,0,0,0,0,
-46.54,0,0,0,0,
-46.53,0,0,0,0,
-46.52,0,0,0,0,
-46.51,0,0,0,0,
-46.5,0,0,0,0,
-46.49,0,0,0,0,
-46.48,0,0,0,0,
-46.47,0,0,0,0,
-46.46,0,0,0,0,
-46.45,0,0,0,0,
-46.44,0,0,0,0,
-46.43,0,0,0,0,
-46.42,0,0,0,0,
-46.41,0,0,0,0,
-46.4,0,0,0,0,
-46.39,0,0,0,0,
-46.38,0,0,0,0,
-46.37,0,0,0,0,
-46.36,0,0,0,0,
-46.35,0,0,0,0,
-46.34,0,0,0,0,
-46.33,0,0,0,0,
-46.32,0,0,0,0,
-46.31,0,0,0,0,
-46.3,0,0,0,0,
-46.29,0,0,0,0,
-46.28,0,0,0,0,
-46.27,0,0,0,0,
-46.26,0,0,0,0,
-46.25,0,0,0,0,
-46.24,0,0,0,0,
-46.23,0,0,0,0,
-46.22,0,0,0,0,
-46.21,0,0,0,0,
-46.2,0,0,0,0,
-46.19,0,0,0,0,
-46.18,0,0,0,0,
-46.17,0,0,0,0,
-46.16,0,0,0,0,
-46.15,0,0,0,0,
-46.14,0,0,0,0,
-46.13,0,0,0,0,
-46.12,0,0,0,0,
-46.11,0,0,0,0,
-46.1,0,0,0,0,
-46.09,0,0,0,0,
-46.08,0,0,0,0,
-46.07,0,0,0,0,
-46.06,0,0,0,0,
-46.05,0,0,0,0,
-46.04,0,0,0,0,
-46.03,0,0,0,0,
-46.02,0,0,0,0,
-46.01,0,0,0,0,
-46,0,0,0,0,
-45.99,0,0,0,0,
-45.98,0,0,0,0,
-45.97,0,0,0,0,
-45.96,0,0,0,0,
-45.95,0,0,0,0,
-45.94,0,0,0,0,
-45.93,0,0,0,0,
-45.92,0,0,0,0,
-45.91,0,0,0,0,
-45.9,0,0,0,0,
-45.89,0,0,0,0,
-45.88,0,0,0,0,
-45.87,0,0,0,0,
-45.86,0,0,0,0,
-45.85,0,0,0,0,
-45.84,0,0,0,0,
-45.83,0,0,0,0,
-45.82,0,0,0,0,
-45.81,0,0,0,0,
-45.8,0,0,0,0,
-45.79,0,0,0,0,
-45.78,0,0,0,0,
-45.77,0,0,0,0,
-45.76,0,0,0,0,
-45.75,0,0,0,0,
-45.74,0,0,0,0,
-45.73,0,0,0,0,
-45.72,0,0,0,0,
-45.71,0,0,0,0,
-45.7,0,0,0,0,
-45.69,0,0,0,0,
-45.68,0,0,0,0,
-45.67,0,0,0,0,
-45.66,0,0,0,0,
-45.65,0,0,0,0,
-45.64,0,0,0,0,
-45.63,0,0,0,0,
-45.62,0,0,0,0,
-45.61,0,0,0,0,
-45.6,0,0,0,0,
-45.59,0,0,0,0,
-45.58,0,0,0,0,
-45.57,0,0,0,0,
-45.56,0,0,0,0,
-45.55,0,0,0,0,
-45.54,0,0,0,0,
-45.53,0,0,0,0,
-45.52,0,0,0,0,
-45.51,0,0,0,0,
-45.5,0,0,0,0,
-45.49,0,0,0,0,
-45.48,0,0,0,0,
-45.47,0,0,0,0,
-45.46,0,0,0,0,
-45.45,0,0,0,0,
-45.44,0,0,0,0,
-45.43,0,0,0,0,
-45.42,0,0,0,0,
-45.41,0,0,0,0,
-45.4,0,0,0,0,
-45.39,0,0,0,0,
-45.38,0,0,0,0,
-45.37,0,0,0,0,
-45.36,0,0,0,0,
-45.35,0,0,0,0,
-45.34,0,0,0,0,
-45.33,0,0,0,0,
-45.32,0,0,0,0,
-45.31,0,0,0,0,
-45.3,0,0,0,0,
-45.29,0,0,0,0,
-45.28,0,0,0,0,
-45.27,0,0,0,0,
-45.26,0,0,0,0,
-45.25,0,0,0,0,
-45.24,0,0,0,0,
-45.23,0,0,0,0,
-45.22,0,0,0,0,
-45.21,0,0,0,0,
-45.2,0,0,0,0,
-45.19,0,0,0,0,
-45.18,0,0,0,0,
-45.17,0,0,0,0,
-45.16,0,0,0,0,
-45.15,0,0,0,0,
-45.14,0,0,0,0,
-45.13,0,0,0,0,
-45.12,0,0,0,0,
-45.11,0,0,0,0,
-45.1,0,0,0,0,
-45.09,0,0,0,0,
-45.08,0,0,0,0,
-45.07,0,0,0,0,
-45.06,0,0,0,0,
-45.05,0,0,0,0,
-45.04,0,0,0,0,
-45.03,0,0,0,0,
-45.02,0,0,0,0,
-45.01,0,0,0,0,
-45,0,0,0,0,
-44.99,0,0,0,0,
-44.98,0,0,0,0,
-44.97,0,0,0,0,
-44.96,0,0,0,0,
-44.95,0,0,0,0,
-44.94,0,0,0,0,
-44.93,0,0,0,0,
-44.92,0,0,0,0,
-44.91,0,0,0,0,
-44.9,0,0,0,0,
-44.89,0,0,0,0,
-44.88,0,0,-6.42285e-323,0,
-44.87,0,0,2.2727e-322,0,
-44.86,0,0,-4.496e-322,0,
-44.85,0,0,7.5098e-322,0,
-44.84,0,0,-1.1907e-321,0,
-44.83,0,0,1.84781e-321,0,
-44.82,0,0,-2.79147e-321,0,
-44.81,0,0,4.14521e-321,0,
-44.8,0,0,-6.20546e-321,0,
-44.79,0,0,9.48112e-321,0,
-44.78,0,0,-1.48071e-320,0,
-44.77,0,0,2.33298e-320,0,
-44.76,0,0,-3.71043e-320,0,
-44.75,0,0,5.92138e-320,0,
-44.74,0,0,-9.47371e-320,0,
-44.73,0,0,1.51812e-319,0,
-44.72,0,0,-2.43357e-319,0,
-44.71,0,0,3.90099e-319,0,
-44.7,0,0,-6.25077e-319,0,
-44.69,0,0,1.0011e-318,0,
-44.68,0,0,-1.60261e-318,0,
-44.67,0,0,2.56435e-318,0,
-44.66,0,0,-4.10188e-318,0,
-44.65,0,0,6.55967e-318,0,
-44.64,0,0,-1.04887e-317,0,
-44.63,0,0,1.67713e-317,0,
-44.62,0,0,-2.68218e-317,0,
-44.61,0,0,4.291e-317,0,
-44.6,0,0,-6.86847e-317,0,
-44.59,0,0,1.10021e-316,0,
-44.58,0,0,-1.76397e-316,0,
-44.57,0,0,2.83136e-316,0,
-44.56,0,0,-4.55068e-316,0,
-44.55,0,0,7.32525e-316,0,
-44.54,0,0,-1.18118e-315,0,
-44.53,0,0,1.90828e-315,0,
-44.52,0,0,-3.08937e-315,0,
-44.51,0,0,5.01266e-315,0,
-44.5,0,0,-8.1525e-315,0,
-44.49,0,0,1.32918e-314,0,
-44.48,0,0,-2.17258e-314,0,
-44.47,0,0,3.56033e-314,0,
-44.46,0,0,-5.8496e-314,0,
-44.45,0,0,9.63553e-314,0,
-44.44,0,0,-1.59116e-313,0,
-44.43,0,0,2.63394e-313,0,
-44.42,0,0,-4.37019e-313,0,
-44.41,0,0,7.26676e-313,0,
-44.4,0,0,-1.21076e-312,0,
-44.39,0,0,2.02106e-312,0,
-44.38,0,0,-3.37929e-312,0,
-44.37,0,0,5.65867e-312,0,
-44.36,0,0,-9.48773e-312,0,
-44.35,0,0,1.59252e-311,0,
-44.34,0,0,-2.67549e-311,0,
-44.33,0,0,4.49815e-311,0,
-44.32,0,0,-7.56661e-311,0,
-44.31,0,0,1.2733e-310,0,
-44.3,0,0,-2.14317e-310,0,
-44.29,0,0,3.60755e-310,0,
-44.28,0,0,-6.07207e-310,0,
-44.27,0,0,1.02182e-309,0,
-44.26,0,0,-1.71901e-309,0,
-44.25,0,0,2.89065e-309,0,
-44.24,0,0,-4.85833e-309,0,
-44.23,0,0,8.16041e-309,0,
-44.22,0,0,-1.36973e-308,0,
-44.21,0,0,2.29734e-308,0,
-44.2,0,0,-3.84991e-308,0,
-44.19,0,0,6.44592e-308,0,
-44.18,0,0,-1.07821e-307,0,
-44.17,0,0,1.80172e-307,0,
-44.16,0,0,-3.00752e-307,0,
-44.15,0,0,5.0148e-307,0,
-44.14,0,0,-8.35224e-307,0,
-44.13,0,0,1.38944e-306,0,
-44.12,0,0,-2.30859e-306,0,
-44.11,0,0,3.83098e-306,0,
-44.1,0,0,-6.34913e-306,0,
-44.09,0,0,1.05086e-305,0,
-44.08,0,0,-1.73697e-305,0,
-44.07,0,0,2.86705e-305,0,
-44.06,0,0,-4.72568e-305,0,
-44.05,0,0,7.77794e-305,0,
-44.04,0,0,-1.27826e-304,0,
-44.03,0,0,2.09758e-304,0,
-44.02,0,0,-3.4367e-304,0,
-44.01,0,0,5.62177e-304,0,
-44,0,0,-9.18115e-304,0,
-43.99,0,0,1.4969e-303,0,
-43.98,0,0,-2.43638e-303,0,
-43.97,0,0,3.95847e-303,0,
-43.96,0,0,-6.41978e-303,0,
-43.95,0,0,1.0392e-302,0,
-43.94,0,0,-1.67893e-302,0,
-43.93,0,0,2.70705e-302,0,
-43.92,0,0,-4.35568e-302,0,
-43.91,0,0,6.9932e-302,0,
-43.9,0,0,-1.12025e-301,0,
-43.89,0,0,1.79033e-301,0,
-43.88,0,0,-2.85415e-301,0,
-43.87,0,0,4.5383e-301,0,
-43.86,0,0,-7.19646e-301,0,
-43.85,0,0,1.13785e-300,0,
-43.84,0,0,-1.79352e-300,0,
-43.83,0,0,2.8177e-300,0,
-43.82,0,0,-4.41103e-300,0,
-43.81,0,0,6.87888e-300,0,
-43.8,0,0,-1.06827e-299,0,
-43.79,0,0,1.6514e-299,0,
-43.78,0,0,-2.53996e-299,0,
-43.77,0,0,3.88459e-299,0,
-43.76,0,0,-5.90333e-299,0,
-43.75,0,0,8.90615e-299,0,
-43.74,0,0,-1.33238e-298,0,
-43.73,0,0,1.97361e-298,0,
-43.72,0,0,-2.8889e-298,0,
-43.71,0,0,4.16732e-298,0,
-43.7,0,0,-5.90131e-298,0,
-43.69,0,0,8.15606e-298,0,
-43.68,0,0,-1.08997e-297,0,
-43.67,0,0,1.38579e-297,0,
-43.66,0,0,-1.62259e-297,0,
-43.65,0,0,1.61194e-297,0,
-43.64,0,0,-9.55157e-298,0,
-43.63,0,0,-1.1434e-297,0,
-43.62,0,0,6.2123e-297,0,
-43.61,0,0,-1.71101e-296,0,
-43.6,0,0,3.90759e-296,0,
-43.59,0,0,-8.15622e-296,0,
-43.58,0,0,1.61409e-295,0,
-43.57,0,0,-3.08308e-295,0,
-43.56,0,0,5.74151e-295,0,
-43.55,0,0,-1.04895e-294,0,
-43.54,0,0,1.88785e-294,0,
-43.53,0,0,-3.35667e-294,0,
-43.52,0,0,5.90863e-294,0,
-43.51,0,0,-1.0313e-293,0,
-43.5,0,0,1.78698e-293,0,
-43.49,0,0,-3.07684e-293,0,
-43.48,0,0,5.26834e-293,0,
-43.47,0,0,-8.9762e-293,0,
-43.46,0,0,1.5226e-292,0,
-43.45,0,0,-2.57239e-292,0,
-43.44,0,0,4.3302e-292,0,
-43.43,0,0,-7.26498e-292,0,
-43.42,0,0,1.21516e-291,0,
-43.41,0,0,-2.0268e-291,0,
-43.4,0,0,3.37175e-291,0,
-43.39,0,0,-5.59565e-291,0,
-43.38,0,0,9.26547e-291,0,
-43.37,0,0,-1.531e-290,0,
-43.36,0,0,2.52482e-290,0,
-43.35,0,0,-4.15614e-290,0,
-43.34,0,0,6.82977e-290,0,
-43.33,0,0,-1.12053e-289,0,
-43.32,0,0,1.83566e-289,0,
-43.31,0,0,-3.00295e-289,0,
-43.3,0,0,4.90606e-289,0,
-43.29,0,0,-8.00541e-289,0,
-43.28,0,0,1.30477e-288,0,
-43.27,0,0,-2.12433e-288,0,
-43.26,0,0,3.45521e-288,0,
-43.25,0,0,-5.61469e-288,0,
-43.24,0,0,9.11599e-288,0,
-43.23,0,0,-1.4789e-287,0,
-43.22,0,0,2.39748e-287,0,
-43.21,0,0,-3.88402e-287,0,
-43.2,0,0,6.28843e-287,0,
-43.19,0,0,-1.01756e-286,0,
-43.18,0,0,1.64573e-286,0,
-43.17,0,0,-2.66047e-286,0,
-43.16,0,0,4.29914e-286,0,
-43.15,0,0,-6.94456e-286,0,
-43.14,0,0,1.12142e-285,0,
-43.13,0,0,-1.81036e-285,0,
-43.12,0,0,2.92183e-285,0,
-43.11,0,0,-4.71464e-285,0,
-43.1,0,0,7.60603e-285,0,
-43.09,0,0,-1.22686e-284,0,
-43.08,0,0,1.97865e-284,0,
-43.07,0,0,-3.1907e-284,0,
-43.06,0,0,5.14462e-284,0,
-43.05,0,0,-8.29423e-284,0,
-43.04,0,0,1.33708e-283,0,
-43.03,0,0,-2.15525e-283,0,
-43.02,0,0,3.47374e-283,0,
-43.01,0,0,-5.59829e-283,0,
-43,0,0,9.02131e-283,0,
-42.99,0,0,-1.45357e-282,0,
-42.98,0,0,2.34179e-282,0,
-42.97,0,0,-3.77224e-282,0,
-42.96,0,0,6.07553e-282,0,
-42.95,0,0,-9.78347e-282,0,
-42.94,0,0,1.57513e-281,0,
-42.93,0,0,-2.53539e-281,0,
-42.92,0,0,4.08008e-281,0,
-42.91,0,0,-6.56409e-281,0,
-42.9,0,0,1.05573e-280,0,
-42.89,0,0,-1.69742e-280,0,
-42.88,0,0,2.72818e-280,0,
-42.87,0,0,-4.38321e-280,0,
-42.86,0,0,7.03936e-280,0,
-42.85,0,0,-1.13002e-279,0,
-42.84,0,0,1.81315e-279,0,
-42.83,0,0,-2.90783e-279,0,
-42.82,0,0,4.661e-279,0,
-42.81,0,0,-7.46709e-279,0,
-42.8,0,0,1.19557e-278,0,
-42.79,0,0,-1.91311e-278,0,
-42.78,0,0,3.05941e-278,0,
-42.77,0,0,-4.88942e-278,0,
-42.76,0,0,7.80891e-278,0,
-42.75,0,0,-1.24632e-277,0,
-42.74,0,0,1.98777e-277,0,
-42.73,0,0,-3.16806e-277,0,
-42.72,0,0,5.04554e-277,0,
-42.71,0,0,-8.02977e-277,0,
-42.7,0,0,1.27695e-276,0,
-42.69,0,0,-2.02918e-276,0,
-42.68,0,0,3.22209e-276,0,
-42.67,0,0,-5.11241e-276,0,
-42.66,0,0,8.10555e-276,0,
-42.65,0,0,-1.28413e-275,0,
-42.64,0,0,2.03287e-275,0,
-42.63,0,0,-3.21575e-275,0,
-42.62,0,0,5.08316e-275,0,
-42.61,0,0,-8.02911e-275,0,
-42.6,0,0,1.26733e-274,0,
-42.59,0,0,-1.99897e-274,0,
-42.58,0,0,3.15084e-274,0,
-42.57,0,0,-4.96314e-274,0,
-42.56,0,0,7.81284e-274,0,
-42.55,0,0,-1.22912e-273,0,
-42.54,0,0,1.93251e-273,0,
-42.53,0,0,-3.03673e-273,0,
-42.52,0,0,4.76937e-273,0,
-42.51,0,0,-7.48688e-273,0,
-42.5,0,0,1.17474e-272,0,
-42.49,0,0,-1.84245e-272,0,
-42.48,0,0,2.88856e-272,0,
-42.47,0,0,-4.52706e-272,0,
-42.46,0,0,7.09279e-272,0,
-42.45,0,0,-1.11097e-271,0,
-42.44,0,0,1.73974e-271,0,
-42.43,0,0,-2.72386e-271,0,
-42.42,0,0,4.264e-271,0,
-42.41,0,0,-6.6742e-271,0,
-42.4,0,0,1.04459e-270,0,
-42.39,0,0,-1.63482e-270,0,
-42.38,0,0,2.55848e-270,0,
-42.37,0,0,-4.00403e-270,0,
-42.36,0,0,6.26647e-270,0,
-42.35,0,0,-9.80769e-270,0,
-42.34,0,0,1.53509e-269,0,
-42.33,0,0,-2.40284e-269,0,
-42.32,0,0,3.76135e-269,0,
-42.31,0,0,-5.88825e-269,0,
-42.3,0,0,9.21824e-269,0,
-42.29,0,0,-1.44318e-268,0,
-42.28,0,0,2.2594e-268,0,
-42.27,0,0,-3.53716e-268,0,
-42.26,0,0,5.53714e-268,0,
-42.25,0,0,-8.66698e-268,0,
-42.24,0,0,1.35638e-267,0,
-42.23,0,0,-2.12226e-267,0,
-42.22,0,0,3.31965e-267,0,
-42.21,0,0,-5.19082e-267,0,
-42.2,0,0,8.11326e-267,0,
-42.19,0,0,-1.26747e-266,0,
-42.18,0,0,1.97889e-266,0,
-42.17,0,0,-3.08754e-266,0,
-42.16,0,0,4.81358e-266,0,
-42.15,0,0,-7.49799e-266,0,
-42.14,0,0,1.1668e-265,0,
-42.13,0,0,-1.81375e-265,0,
-42.12,0,0,2.81602e-265,0,
-42.11,0,0,-4.36635e-265,0,
-42.1,0,0,6.76035e-265,0,
-42.09,0,0,-1.04503e-264,0,
-42.08,0,0,1.61264e-264,0,
-42.07,0,0,-2.48384e-264,0,
-42.06,0,0,3.81783e-264,0,
-42.05,0,0,-5.85512e-264,0,
-42.04,0,0,8.95771e-264,0,
-42.03,0,0,-1.3668e-263,0,
-42.02,0,0,2.07946e-263,0,
-42.01,0,0,-3.15368e-263,0,
-42,0,0,4.76615e-263,0,
-41.99,0,0,-7.17539e-263,0,
-41.98,0,0,1.07564e-262,0,
-41.97,0,0,-1.6048e-262,0,
-41.96,0,0,2.38147e-262,0,
-41.95,0,0,-3.51258e-262,0,
-41.94,0,0,5.14491e-262,0,
-41.93,0,0,-7.47499e-262,0,
-41.92,0,0,1.07571e-261,0,
-41.91,0,0,-1.53036e-261,0,
-41.9,0,0,2.1467e-261,0,
-41.89,0,0,-2.95813e-261,0,
-41.88,0,0,3.98236e-261,0,
-41.87,0,0,-5.19229e-261,0,
-41.86,0,0,6.45891e-261,0,
-41.85,0,0,-7.44376e-261,0,
-41.84,0,0,7.40244e-261,0,
-41.83,0,0,-4.83321e-261,0,
-41.82,0,0,-3.14095e-261,0,
-41.81,0,0,2.18447e-260,0,
-41.8,0,0,-6.08906e-260,0,
-41.79,0,0,1.37309e-259,0,
-41.78,0,0,-2.8083e-259,0,
-41.77,0,0,5.42734e-259,0,
-41.76,0,0,-1.0106e-258,0,
-41.75,0,0,1.83274e-258,0,
-41.74,0,0,-3.25853e-258,0,
-41.73,0,0,5.70463e-258,0,
-41.72,0,0,-9.86337e-258,0,
-41.71,0,0,1.68794e-257,0,
-41.7,0,0,-2.86371e-257,0,
-41.69,0,0,4.82257e-257,0,
-41.68,0,0,-8.06918e-257,0,
-41.67,0,0,1.34252e-256,0,
-41.66,0,0,-2.2224e-256,0,
-41.65,0,0,3.6624e-256,0,
-41.64,0,0,-6.01086e-256,0,
-41.63,0,0,9.82871e-256,0,
-41.62,0,0,-1.6017e-255,0,
-41.61,0,0,2.60198e-255,0,
-41.6,0,0,-4.21474e-255,0,
