
X,Numerical t = 4.99943,Analytical t = 4.99943,Numerical t = 10,Analytical t = 10,
-49.15,0,0,0,0,
-49.14,0,0,0,0,
-49.13,0,0,0,0,
-49.12,0,0,0,0,
-49.11,0,0,0,0,
-49.1,0,0,0,0,
-49.09,0,0,0,0,
-49.08,0,0,0,0,
-49.07,0,0,0,0,
-49.06,0,0,0,0,
-49.05,0,0,0,0,
-49.04,0,0,0,0,
-49.03,0,0,0,0,
-49.02,0,0,0,0,
-49.01,0,0,0,0,
-49,0,0,0,0,
-48.99,0,0,0,0,
-48.98,0,0,0,0,
-48.97,0,0,0,0,
-48.96,0,0,0,0,
-48.95,0,0,0,0,
-48.94,0,0,0,0,
-48.93,0,0,0,0,
-48.92,0,0,0,0,
-48.91,0,0,0,0,
-48.9,0,0,0,0,
-48.89,0,0,0,0,
-48.88,0,0,0,0,
-48.87,0,0,0,0,
-48.86,0,0,0,0,
-48.85,0,0,0,0,
-48.84,0,0,0,0,
-48.83,0,0,0,0,
-48.82,0,0,0,0,
-48.81,0,0,0,0,
-48.8,0,0,0,0,
-48.79,0,0,0,0,
-48.78,0,0,0,0,
-48.77,0,0,0,0,
-48.76,0,0,0,0,
-48.75,0,0,0,0,
-48.74,0,0,0,0,
-48.73,0,0,0,0,
-48.72,0,0,0,0,
-48.71,0,0,0,0,
-48.7,0,0,0,0,
-48.69,0,0,0,0,
-48.68,0,0,0,0,
-48.67,0,0,0,0,
-48.66,0,0,0,0,
-48.65,0,0,0,0,
-48.64,0,0,0,0,
-48.63,0,0,0,0,
-48.62,0,0,0,0,
-48.61,0,0,0,0,
-48.6,0,0,0,0,
-48.59,0,0,0,0,
-48.58,0,0,0,0,
-48.57,0,0,0,0,
-48.56,0,0,0,0,
-48.55,0,0,0,0,
-48.54,0,0,0,0,
-48.53,0,0,0,0,
-48.52,0,0,0,0,
-48.51,0,0,0,0,
-48.5,0,0,0,0,
-48.49,0,0,0,0,
-48.48,0,0,0,0,
-48.47,0,0,0,0,
-48.46,0,0,0,0,
-48.45,0,0,0,0,
-48.44,0,0,0,0,
-48.43,0,0,0,0,
-48.42,0,0,0,0,
-48.41,0,0,0,0,
-48.4,0,0,0,0,
-48.39,0,0,0,0,
-48.38,0,0,0,0,
-48.37,0,0,0,0,
-48.36,0,0,0,0,
-48.35,0,0,0,0,
-48.34,0,0,0,0,
-48.33,0,0,0,0,
-48.32,0,0,0,0,
-48.31,0,0,0,0,
-48.3,0,0,0,0,
-48.29,0,0,0,0,
-48.28,0,0,0,0,
-48.27,0,0,0,0,
-48.26,0,0,0,0,
-48.25,0,0,0,0,
-48.24,0,0,0,0,
-48.23,0,0,0,0,
-48.22,0,0,0,0,
-48.21,0,0,0,0,
-48.2,0,0,0,0,
-48.19,0,0,0,0,
-48.18,0,0,0,0,
-48.17,0,0,0,0,
-48.16,0,0,0,0,
-48.15,0,0,0,0,
-48.14,0,0,0,0,
-48.13,0,0,0,0,
-48.12,0,0,0,0,
-48.11,0,0,0,0,
-48.1,0,0,0,0,
-48.09,0,0,0,0,
-48.08,0,0,0,0,
-48.07,0,0,0,0,
-48.06,0,0,0,0,
-48.05,0,0,0,0,
-48.04,0,0,0,0,
-48.03,0,0,0,0,
-48.02,0,0,0,0,
-48.01,0,0,0,0,
-48,0,0,0,0,
-47.99,0,0,0,0,
-47.98,0,0,0,0,
-47.97,0,0,0,0,
-47.96,0,0,0,0,
-47.95,0,0,0,0,
-47.94,0,0,0,0,
-47.93,0,0,0,0,
-47.92,0,0,0,0,
-47.91,0,0,0,0,
-47.9,0,0,0,0,
-47.89,0,0,0,0,
-47.88,0,0,0,0,
-47.87,0,0,0,0,
-47.86,0,0,0,0,
-47.85,0,0,0,0,
-47.84,0,0,0,0,
-47.83,0,0,0,0,
-47.82,0,0,0,0,
-47.81,0,0,0,0,
-47.8,0,0,0,0,
-47.79,0,0,0,0,
-47.78,0,0,0,0,
-47.77,0,0,0,0,
-47.76,0,0,0,0,
-47.75,0,0,0,0,
-47.74,0,0,0,0,
-47.73,0,0,0,0,
-47.72,0,0,0,0,
-47.71,0,0,0,0,
-47.7,0,0,0,0,
-47.69,0,0,0,0,
-47.68,0,0,0,0,
-47.67,0,0,0,0,
-47.66,0,0,0,0,
-47.65,0,0,0,0,
-47.64,0,0,0,0,
-47.63,0,0,0,0,
-47.62,0,0,0,0,
-47.61,0,0,0,0,
-47.6,0,0,0,0,
-47.59,0,0,0,0,
-47.58,0,0,0,0,
-47.57,0,0,0,0,
-47.56,0,0,0,0,
-47.55,0,0,0,0,
-47.54,0,0,0,0,
-47.53,0,0,0,0,
-47.52,0,0,0,0,
-47.51,0,0,0,0,
-47.5,0,0,0,0,
-47.49,0,0,0,0,
-47.48,0,0,0,0,
-47.47,0,0,0,0,
-47.46,0,0,0,0,
-47.45,0,0,0,0,
-47.44,0,0,0,0,
-47.43,0,0,0,0,
-47.42,0,0,0,0,
-47.41,0,0,0,0,
-47.4,0,0,0,0,
-47.39,0,0,0,0,
-47.38,0,0,0,0,
-47.37,0,0,0,0,
-47.36,0,0,0,0,
-47.35,0,0,0,0,
-47.34,0,0,0,0,
-47.33,0,0,0,0,
-47.32,0,0,0,0,
-47.31,0,0,0,0,
-47.3,0,0,0,0,
-47.29,0,0,0,0,
-47.28,0,0,0,0,
-47.27,0,0,0,0,
-47.26,0,0,0,0,
-47.25,0,0,0,0,
-47.24,0,0,0,0,
-47.23,0,0,0,0,
-47.22,0,0,0,0,
-47.21,0,0,0,0,
-47.2,0,0,0,0,
-47.19,0,0,0,0,
-47.18,0,0,0,0,
-47.17,0,0,0,0,
-47.16,0,0,0,0,
-47.15,0,0,0,0,
-47.14,0,0,0,0,
-47.13,0,0,0,0,
-47.12,0,0,0,0,
-47.11,0,0,0,0,
-47.1,0,0,0,0,
-47.09,0,0,0,0,
-47.08,0,0,0,0,
-47.07,0,0,0,0,
-47.06,0,0,0,0,
-47.05,0,0,0,0,
-47.04,0,0,0,0,
-47.03,0,0,0,0,
-47.02,0,0,0,0,
-47.01,0,0,0,0,
-47,0,0,0,0,
-46.99,0,0,0,0,
-46.98,0,0,0,0,
-46.97,0,0,0,0,
-46.96,0,0,0,0,
-46.95,0,0,0,0,
-46.94,0,0,0,0,
-46.93,0,0,0,0,
-46.92,0,0,0,0,
-46.91,0,0,0,0,
-46.9,0,0,0,0,
-46.89,0,0,0,0,
-46.88,0,0,0,0,
-46.87,0,0,0,0,
-46.86,0,0,0,0,
-46.85,0,0,0,0,
-46.84,0,0,0,0,
-46.83,0,0,0,0,
-46.82,0,0,0,0,
-46.81,0,0,0,0,
-46.8,0,0,0,0,
-46.79,0,0,0,0,
-46.78,0,0,0,0,
-46.77,0,0,0,0,
-46.76,0,0,0,0,
-46.75,0,0,0,0,
-46.74,0,0,0,0,
-46.73,0,0,0,0,
-46.72,0,0,0,0,
-46.71,0,0,0,0,
-46.7,0,0,0,0,
-46.69,0,0,0,0,
-46.68,0,0,0,0,
-46.67,0,0,0,0,
-46.66,0,0,0,0,
-46.65,0,0,0,0,
-46.64,0,0,0,0,
-46.63,0,0,0,0,
-46.62,0,0,0,0,
-46.61,0,0,0,0,
-46.6,0,0,0,0,
-46.59,0,0,0,0,
-46.58,0,0,0,0,
-46.57,0,0,0,0,
-46.56,0,0,0,0,
-46.55,0,0,0,0,
-46.54,0,0,0,0,
-46.53,0,0,0,0,
-46.52,0,0,0,0,
-46.51,0,0,0,0,
-46.5,0,0,0,0,
-46.49,0,0,0,0,
-46.48,0,0,0,0,
-46.47,0,0,0,0,
-46.46,0,0,0,0,
-46.45,0,0,0,0,
-46.44,0,0,0,0,
-46.43,0,0,0,0,
-46.42,0,0,0,0,
-46.41,0,0,0,0,
-46.4,0,0,0,0,
-46.39,0,0,0,0,
-46.38,0,0,0,0,
-46.37,0,0,0,0,
-46.36,0,0,0,0,
-46.35,0,0,0,0,
-46.34,0,0,0,0,
-46.33,0,0,0,0,
-46.32,0,0,0,0,
-46.31,0,0,0,0,
-46.3,0,0,0,0,
-46.29,0,0,0,0,
-46.28,0,0,0,0,
-46.27,0,0,0,0,
-46.26,0,0,0,0,
-46.25,0,0,0,0,
-46.24,0,0,0,0,
-46.23,0,0,0,0,
-46.22,0,0,0,0,
-46.21,0,0,0,0,
-46.2,0,0,0,0,
-46.19,0,0,0,0,
-46.18,0,0,0,0,
-46.17,0,0,0,0,
-46.16,0,0,0,0,
-46.15,0,0,0,0,
-46.14,0,0,0,0,
-46.13,0,0,0,0,
-46.12,0,0,0,0,
-46.11,0,0,0,0,
-46.1,0,0,0,0,
-46.09,0,0,0,0,
-46.08,0,0,0,0,
-46.07,0,0,0,0,
-46.06,0,0,0,0,
-46.05,0,0,0,0,
-46.04,0,0,0,0,
-46.03,0,0,0,0,
-46.02,0,0,0,0,
-46.01,0,0,0,0,
-46,0,0,0,0,
-45.99,0,0,0,0,
-45.98,0,0,0,0,
-45.97,0,0,0,0,
-45.96,0,0,0,0,
-45.95,0,0,0,0,
-45.94,0,0,0,0,
-45.93,0,0,0,0,
-45.92,0,0,0,0,
-45.91,0,0,0,0,
-45.9,0,0,0,0,
-45.89,0,0,0,0,
-45.88,0,0,0,0,
-45.87,0,0,0,0,
-45.86,0,0,0,0,
-45.85,0,0,0,0,
-45.84,0,0,0,0,
-45.83,0,0,0,0,
-45.82,0,0,0,0,
-45.81,0,0,0,0,
-45.8,0,0,0,0,
-45.79,0,0,0,0,
-45.78,0,0,0,0,
-45.77,0,0,0,0,
-45.76,0,0,0,0,
-45.75,0,0,0,0,
-45.74,0,0,0,0,
-45.73,0,0,0,0,
-45.72,0,0,0,0,
-45.71,0,0,0,0,
-45.7,0,0,0,0,
-45.69,0,0,0,0,
-45.68,0,0,0,0,
-45.67,0,0,0,0,
-45.66,0,0,0,0,
-45.65,0,0,0,0,
-45.64,0,0,0,0,
-45.63,0,0,0,0,
-45.62,0,0,0,0,
-45.61,0,0,0,0,
-45.6,0,0,0,0,
-45.59,0,0,0,0,
-45.58,0,0,0,0,
-45.57,0,0,0,0,
-45.56,0,0,0,0,
-45.55,0,0,0,0,
-45.54,0,0,0,0,
-45.53,0,0,0,0,
-45.52,0,0,0,0,
-45.51,0,0,0,0,
-45.5,0,0,0,0,
-45.49,0,0,0,0,
-45.48,0,0,0,0,
-45.47,0,0,0,0,
-45.46,0,0,0,0,
-45.45,0,0,0,0,
-45.44,0,0,0,0,
-45.43,0,0,0,0,
-45.42,0,0,0,0,
-45.41,0,0,0,0,
-45.4,0,0,0,0,
-45.39,0,0,0,0,
-45.38,0,0,0,0,
-45.37,0,0,0,0,
-45.36,0,0,0,0,
-45.35,0,0,0,0,
-45.34,0,0,0,0,
-45.33,0,0,0,0,
-45.32,0,0,0,0,
-45.31,0,0,0,0,
-45.3,0,0,0,0,
-45.29,0,0,0,0,
-45.28,0,0,0,0,
-45.27,0,0,0,0,
-45.26,0,0,0,0,
-45.25,0,0,0,0,
-45.24,0,0,0,0,
-45.23,0,0,0,0,
-45.22,0,0,0,0,
-45.21,0,0,0,0,
-45.2,0,0,0,0,
-45.19,0,0,0,0,
-45.18,0,0,0,0,
-45.17,0,0,0,0,
-45.16,0,0,0,0,
-45.15,0,0,0,0,
-45.14,0,0,0,0,
-45.13,0,0,0,0,
-45.12,0,0,0,0,
-45.11,0,0,0,0,
-45.1,0,0,0,0,
-45.09,0,0,0,0,
-45.08,0,0,0,0,
-45.07,0,0,0,0,
-45.06,0,0,0,0,
-45.05,0,0,0,0,
-45.04,0,0,0,0,
-45.03,0,0,0,0,
-45.02,0,0,0,0,
-45.01,0,0,0,0,
-45,0,0,0,0,
-44.99,0,0,0,0,
-44.98,0,0,0,0,
-44.97,0,0,0,0,
-44.96,0,0,0,0,
-44.95,0,0,0,0,
-44.94,0,0,0,0,
-44.93,0,0,0,0,
-44.92,0,0,0,0,
-44.91,0,0,0,0,
-44.9,0,0,0,0,
-44.89,0,0,0,0,
-44.88,0,0,0,0,
-44.87,0,0,-7.41098e-323,0,
-44.86,0,0,2.47033e-322,0,
-44.85,0,0,-4.79244e-322,0,
-44.84,0,0,7.90505e-322,0,
-44.83,0,0,-1.25987e-321,0,
-44.82,0,0,1.9565e-321,0,
-44.81,0,0,-3.00392e-321,0,
-44.8,0,0,4.54046e-321,0,
-44.79,0,0,-6.97127e-321,0,
-44.78,0,0,1.09436e-320,0,
-44.77,0,0,-1.75739e-320,0,
-44.76,0,0,2.84681e-320,0,
-44.75,0,0,-4.66003e-320,0,
-44.74,0,0,7.6679e-320,0,
-44.73,0,0,-1.26614e-319,0,
-44.72,0,0,2.09647e-319,0,
-44.71,0,0,-3.47793e-319,0,
-44.7,0,0,5.77968e-319,0,
-44.69,0,0,-9.61412e-319,0,
-44.68,0,0,1.60106e-318,0,
-44.67,0,0,-2.66864e-318,0,
-44.66,0,0,4.45164e-318,0,
-44.65,0,0,-7.43143e-318,0,
-44.64,0,0,1.24144e-317,0,
-44.63,0,0,-2.07521e-317,0,
-44.62,0,0,3.47101e-317,0,
-44.61,0,0,-5.80879e-317,0,
-44.6,0,0,9.72589e-317,0,
-44.59,0,0,-1.62915e-316,0,
-44.58,0,0,2.72997e-316,0,
-44.57,0,0,-4.57605e-316,0,
-44.56,0,0,7.67242e-316,0,
-44.55,0,0,-1.28664e-315,0,
-44.54,0,0,2.1579e-315,0,
-44.53,0,0,-3.61937e-315,0,
-44.52,0,0,6.07057e-315,0,
-44.51,0,0,-1.01811e-314,0,
-44.5,0,0,1.70726e-314,0,
-44.49,0,0,-2.86231e-314,0,
-44.48,0,0,4.79757e-314,0,
-44.47,0,0,-8.0387e-314,0,
-44.46,0,0,1.34644e-313,0,
-44.45,0,0,-2.25423e-313,0,
-44.44,0,0,3.77223e-313,0,
-44.43,0,0,-6.30904e-313,0,
-44.42,0,0,1.05457e-312,0,
-44.41,0,0,-1.76161e-312,0,
-44.4,0,0,2.94069e-312,0,
-44.39,0,0,-4.90542e-312,0,
-44.38,0,0,8.17658e-312,0,
-44.37,0,0,-1.36182e-311,0,
-44.36,0,0,2.26624e-311,0,
-44.35,0,0,-3.76803e-311,0,
-44.34,0,0,6.25936e-311,0,
-44.33,0,0,-1.03882e-310,0,
-44.32,0,0,1.7224e-310,0,
-44.31,0,0,-2.85296e-310,0,
-44.3,0,0,4.72081e-310,0,
-44.29,0,0,-7.80343e-310,0,
-44.28,0,0,1.28852e-309,0,
-44.27,0,0,-2.12533e-309,0,
-44.26,0,0,3.50169e-309,0,
-44.25,0,0,-5.76288e-309,0,
-44.24,0,0,9.47331e-309,0,
-44.23,0,0,-1.55545e-308,0,
-44.22,0,0,2.55091e-308,0,
-44.21,0,0,-4.17839e-308,0,
-44.2,0,0,6.83585e-308,0,
-44.19,0,0,-1.11696e-307,0,
-44.18,0,0,1.82278e-307,0,
-44.17,0,0,-2.97084e-307,0,
-44.16,0,0,4.83573e-307,0,
-44.15,0,0,-7.86098e-307,0,
-44.14,0,0,1.27619e-306,0,
-44.13,0,0,-2.06905e-306,0,
-44.12,0,0,3.34991e-306,0,
-44.11,0,0,-5.41623e-306,0,
-44.1,0,0,8.74486e-306,0,
-44.09,0,0,-1.40991e-305,0,
-44.08,0,0,2.26989e-305,0,
-44.07,0,0,-3.64906e-305,0,
-44.06,0,0,5.85748e-305,0,
-44.05,0,0,-9.38823e-305,0,
-44.04,0,0,1.5024e-304,0,
-44.03,0,0,-2.40053e-304,0,
-44.02,0,0,3.8294e-304,0,
-44.01,0,0,-6.09876e-304,0,
-44,0,0,9.69669e-304,0,
-43.99,0,0,-1.53907e-303,0,
-43.98,0,0,2.43849e-303,0,
-43.97,0,0,-3.85651e-303,0,
-43.96,0,0,6.08764e-303,0,
-43.95,0,0,-9.59083e-303,0,
-43.94,0,0,1.50794e-302,0,
-43.93,0,0,-2.3659e-302,0,
-43.92,0,0,3.70384e-302,0,
-43.91,0,0,-5.78498e-302,0,
-43.9,0,0,9.01349e-302,0,
-43.89,0,0,-1.40076e-301,0,
-43.88,0,0,2.1709e-301,0,
-43.87,0,0,-3.35459e-301,0,
-43.86,0,0,5.16732e-301,0,
-43.85,0,0,-7.93237e-301,0,
-43.84,0,0,1.21315e-300,0,
-43.83,0,0,-1.84774e-300,0,
-43.82,0,0,2.80146e-300,0,
-43.81,0,0,-4.22578e-300,0,
-43.8,0,0,6.33744e-300,0,
-43.79,0,0,-9.44141e-300,0,
-43.78,0,0,1.39575e-299,0,
-43.77,0,0,-2.04463e-299,0,
-43.76,0,0,2.96246e-299,0,
-43.75,0,0,-4.23461e-299,0,
-43.74,0,0,5.95013e-299,0,
-43.73,0,0,-8.17452e-299,0,
-43.72,0,0,1.08879e-298,0,
-43.71,0,0,-1.38569e-298,0,
-43.7,0,0,1.63825e-298,0,
-43.69,0,0,-1.68205e-298,0,
-43.68,0,0,1.16924e-298,0,
-43.67,0,0,5.93337e-299,0,
-43.66,0,0,-4.93467e-298,0,
-43.65,0,0,1.43349e-297,0,
-43.64,0,0,-3.33307e-297,0,
-43.63,0,0,7.00937e-297,0,
-43.62,0,0,-1.39163e-296,0,
-43.61,0,0,2.66148e-296,0,
-43.6,0,0,-4.95782e-296,0,
-43.59,0,0,9.05649e-296,0,
-43.58,0,0,-1.62948e-295,0,
-43.57,0,0,2.89659e-295,0,
-43.56,0,0,-5.09829e-295,0,
-43.55,0,0,8.89957e-295,0,
-43.54,0,0,-1.54262e-294,0,
-43.53,0,0,2.65778e-294,0,
-43.52,0,0,-4.55488e-294,0,
-43.51,0,0,7.7697e-294,0,
-43.5,0,0,-1.31984e-293,0,
-43.49,0,0,2.2336e-293,0,
-43.48,0,0,-3.76714e-293,0,
-43.47,0,0,6.33381e-293,0,
-43.46,0,0,-1.06188e-292,0,
-43.45,0,0,1.77554e-292,0,
-43.44,0,0,-2.9615e-292,0,
-43.43,0,0,4.92821e-292,0,
-43.42,0,0,-8.18315e-292,0,
-43.41,0,0,1.35599e-291,0,
-43.4,0,0,-2.24257e-291,0,
-43.39,0,0,3.70192e-291,0,
-43.38,0,0,-6.10008e-291,0,
-43.37,0,0,1.00347e-290,0,
-43.36,0,0,-1.648e-290,0,
-43.35,0,0,2.70226e-290,0,
-43.34,0,0,-4.4242e-290,0,
-43.33,0,0,7.23269e-290,0,
-43.32,0,0,-1.18071e-289,0,
-43.31,0,0,1.92481e-289,0,
-43.3,0,0,-3.1336e-289,0,
-43.29,0,0,5.09485e-289,0,
-43.28,0,0,-8.27308e-289,0,
-43.27,0,0,1.34173e-288,0,
-43.26,0,0,-2.1734e-288,0,
-43.25,0,0,3.51646e-288,0,
-43.24,0,0,-5.68301e-288,0,
-43.23,0,0,9.17427e-288,0,
-43.22,0,0,-1.47945e-287,0,
-43.21,0,0,2.3833e-287,0,
-43.2,0,0,-3.83549e-287,0,
-43.19,0,0,6.16658e-287,0,
-43.18,0,0,-9.90519e-287,0,
-43.17,0,0,1.58962e-286,0,
-43.16,0,0,-2.5489e-286,0,
-43.15,0,0,4.08373e-286,0,
-43.14,0,0,-6.53771e-286,0,
-43.13,0,0,1.04586e-285,0,
-43.12,0,0,-1.67196e-285,0,
-43.11,0,0,2.67114e-285,0,
-43.1,0,0,-4.26489e-285,0,
-43.09,0,0,6.80582e-285,0,
-43.08,0,0,-1.08551e-284,0,
-43.07,0,0,1.73059e-284,0,
-43.06,0,0,-2.7579e-284,0,
-43.05,0,0,4.39352e-284,0,
-43.04,0,0,-6.99712e-284,0,
-43.03,0,0,1.11409e-283,0,
-43.02,0,0,-1.77353e-283,0,
-43.01,0,0,2.82293e-283,0,
-43,0,0,-4.49289e-283,0,
-42.99,0,0,7.15054e-283,0,
-42.98,0,0,-1.13805e-282,0,
-42.97,0,0,1.81141e-282,0,
-42.96,0,0,-2.88353e-282,0,
-42.95,0,0,4.59097e-282,0,
-42.94,0,0,-7.31102e-282,0,
-42.93,0,0,1.16456e-281,0,
-42.92,0,0,-1.85555e-281,0,
-42.91,0,0,2.95752e-281,0,
-42.9,0,0,-4.71563e-281,0,
-42.89,0,0,7.52177e-281,0,
-42.88,0,0,-1.20028e-280,0,
-42.87,0,0,1.91616e-280,0,
-42.86,0,0,-3.06039e-280,0,
-42.85,0,0,4.89018e-280,0,
-42.84,0,0,-7.81767e-280,0,
-42.83,0,0,1.25037e-279,0,
-42.82,0,0,-2.00081e-279,0,
-42.81,0,0,3.20316e-279,0,
-42.8,0,0,-5.13045e-279,0,
-42.79,0,0,8.22113e-279,0,
-42.78,0,0,-1.31796e-278,0,
-42.77,0,0,2.11377e-278,0,
-42.76,0,0,-3.39151e-278,0,
-42.75,0,0,5.44378e-278,0,
-42.74,0,0,-8.74117e-278,0,
-42.73,0,0,1.40407e-277,0,
-42.72,0,0,-2.25607e-277,0,
-42.71,0,0,3.62614e-277,0,
-42.7,0,0,-5.82985e-277,0,
-42.69,0,0,9.37516e-277,0,
-42.68,0,0,-1.50799e-276,0,
-42.67,0,0,2.42607e-276,0,
-42.66,0,0,-3.90376e-276,0,
-42.65,0,0,6.28243e-276,0,
-42.64,0,0,-1.01117e-275,0,
-42.63,0,0,1.62767e-275,0,
-42.62,0,0,-2.62023e-275,0,
-42.61,0,0,4.21827e-275,0,
-42.6,0,0,-6.7911e-275,0,
-42.59,0,0,1.09332e-274,0,
-42.58,0,0,-1.76015e-274,0,
-42.57,0,0,2.83355e-274,0,
-42.56,0,0,-4.56128e-274,0,
-42.55,0,0,7.34186e-274,0,
-42.54,0,0,-1.18162e-273,0,
-42.53,0,0,1.90151e-273,0,
-42.52,0,0,-3.05952e-273,0,
-42.51,0,0,4.92191e-273,0,
-42.5,0,0,-7.91648e-273,0,
-42.49,0,0,1.27303e-272,0,
-42.48,0,0,-2.04665e-272,0,
-42.47,0,0,3.28957e-272,0,
-42.46,0,0,-5.28583e-272,0,
-42.45,0,0,8.49096e-272,0,
-42.44,0,0,-1.36352e-271,0,
-42.43,0,0,2.18885e-271,0,
-42.42,0,0,-3.51247e-271,0,
-42.41,0,0,5.63428e-271,0,
-42.4,0,0,-9.0341e-271,0,
-42.39,0,0,1.44791e-270,0,
-42.38,0,0,-2.31953e-270,0,
-42.37,0,0,3.71404e-270,0,
-42.36,0,0,-5.94394e-270,0,
-42.35,0,0,9.50761e-270,0,
-42.34,0,0,-1.51995e-269,0,
-42.33,0,0,2.42849e-269,0,
-42.32,0,0,-3.87778e-269,0,
-42.31,0,0,6.18814e-269,0,
-42.3,0,0,-9.86869e-269,0,
-42.29,0,0,1.57279e-268,0,
-42.28,0,0,-2.50486e-268,0,
-42.27,0,0,3.98651e-268,0,
-42.26,0,0,-6.33997e-268,0,
-42.25,0,0,1.00753e-267,0,
-42.24,0,0,-1.59994e-267,0,
-42.23,0,0,2.53869e-267,0,
-42.22,0,0,-4.02507e-267,0,
-42.21,0,0,6.37659e-267,0,
-42.2,0,0,-1.00937e-266,0,
-42.19,0,0,1.59643e-266,0,
-42.18,0,0,-2.52281e-266,0,
-42.17,0,0,3.98339e-266,0,
-42.16,0,0,-6.28421e-266,0,
-42.15,0,0,9.90546e-266,0,
-42.14,0,0,-1.56e-265,0,
-42.13,0,0,2.45469e-265,0,
-42.12,0,0,-3.85919e-265,0,
-42.11,0,0,6.06206e-265,0,
-42.1,0,0,-9.51419e-265,0,
-42.09,0,0,1.49195e-264,0,
-42.08,0,0,-2.33761e-264,0,
-42.07,0,0,3.65957e-264,0,
-42.06,0,0,-5.72447e-264,0,
-42.05,0,0,8.94735e-264,0,
-42.04,0,0,-1.39739e-263,0,
-42.03,0,0,2.18079e-263,0,
-42.02,0,0,-3.40092e-263,0,
-42.01,0,0,5.30004e-263,0,
-42,0,0,-8.25421e-263,0,
-41.99,0,0,1.2847e-262,0,
-41.98,0,0,-1.99839e-262,0,
-41.97,0,0,3.10689e-262,0,
-41.96,0,0,-4.82794e-262,0,
-41.95,0,0,7.49917e-262,0,
-41.94,0,0,-1.1644e-261,0,
-41.93,0,0,1.80743e-261,0,
-41.92,0,0,-2.80488e-261,0,
-41.91,0,0,4.35203e-261,0,
-41.9,0,0,-6.7519e-261,0,
-41.89,0,0,1.04749e-260,0,
-41.88,0,0,-1.62518e-260,0,
-41.87,0,0,2.5218e-260,0,
-41.86,0,0,-3.91394e-260,0,
-41.85,0,0,6.07648e-260,0,
-41.84,0,0,-9.43751e-260,0,
-41.83,0,0,1.46645e-259,0,
-41.82,0,0,-2.27992e-259,0,
-41.81,0,0,3.54689e-259,0,
-41.8,0,0,-5.52184e-259,0,
-41.79,0,0,8.6032e-259,0,
-41.78,0,0,-1.34154e-258,0,
-41.77,0,0,2.09385e-258,0,
-41.76,0,0,-3.27118e-258,0,
-41.75,0,0,5.11565e-258,0,
-41.74,0,0,-8.00849e-258,0,
-41.73,0,0,1.25506e-257,0,
-41.72,0,0,-1.96903e-257,0,
-41.71,0,0,3.09255e-257,0,
-41.7,0,0,-4.86244e-257,0,
-41.69,0,0,7.65353e-257,0,
-41.68,0,0,-1.20595e-256,0,
-41.67,0,0,1.90215e-256,0,
-41.66,0,0,-3.00323e-256,0,
-41.65,0,0,4.74617e-256,0,
-41.64,0,0,-7.50734e-256,0,
-41.63,0,0,1.18848e-255,0,
-41.62,0,0,-1.88292e-255,0,
-41.61,0,0,2.98525e-255,0,
-41.6,0,0,-4.73594e-255,0,
-41.59,0,0,7.51761e-255,0,
