
X,Numerical t = 4.99994,Analytical t = 4.99994,Numerical t = 9.99994,Analytical t = 9.99994,
-23.33,1.90462e-319,0,1.90462e-319,0,
-23.32,1.90956e-319,0,1.90956e-319,0,
-23.31,1.9145e-319,0,1.9145e-319,0,
-23.3,1.91945e-319,0,1.91945e-319,0,
-23.29,1.92439e-319,0,1.92439e-319,0,
-23.28,1.92933e-319,0,1.92933e-319,0,
-23.27,1.93427e-319,0,1.93427e-319,0,
-23.26,1.93921e-319,0,1.93921e-319,0,
-23.25,1.94415e-319,0,1.94415e-319,0,
-23.24,1.94909e-319,0,1.94909e-319,0,
-23.23,1.95403e-319,0,1.95403e-319,0,
-23.22,1.95897e-319,0,1.95897e-319,0,
-23.21,1.96391e-319,0,1.96391e-319,0,
-23.2,1.96885e-319,0,1.96885e-319,0,
-23.19,1.97379e-319,0,1.97379e-319,0,
-23.18,1.97873e-319,0,1.97873e-319,0,
-23.17,1.98367e-319,0,1.98367e-319,0,
-23.16,1.98861e-319,0,1.98861e-319,0,
-23.15,1.99355e-319,0,1.99355e-319,0,
-23.14,1.9985e-319,0,1.9985e-319,0,
-23.13,2.00344e-319,0,2.00344e-319,0,
-23.12,2.00838e-319,0,2.00838e-319,0,
-23.11,2.01332e-319,0,2.01332e-319,0,
-23.1,2.01826e-319,0,2.01826e-319,0,
-23.09,2.0232e-319,0,2.0232e-319,0,
-23.08,2.02814e-319,0,2.02814e-319,0,
-23.07,2.03308e-319,0,2.03308e-319,0,
-23.06,2.03802e-319,0,2.03802e-319,0,
-23.05,2.04296e-319,0,2.04296e-319,0,
-23.04,2.0479e-319,0,2.0479e-319,0,
-23.03,2.05284e-319,0,2.05284e-319,0,
-23.02,2.05778e-319,0,2.05778e-319,0,
-23.01,2.06272e-319,0,2.06272e-319,0,
-23,2.06766e-319,0,2.06766e-319,0,
-22.99,2.07261e-319,0,2.07261e-319,0,
-22.98,2.07755e-319,0,2.07755e-319,0,
-22.97,2.08249e-319,0,2.08249e-319,0,
-22.96,2.08743e-319,0,2.08743e-319,0,
-22.95,2.09237e-319,0,2.09237e-319,0,
-22.94,2.09731e-319,0,2.09731e-319,0,
-22.93,2.10225e-319,0,2.10225e-319,0,
-22.92,2.10719e-319,0,2.10719e-319,0,
-22.91,2.11213e-319,0,2.11213e-319,0,
-22.9,2.11707e-319,0,2.11707e-319,0,
-22.89,2.12201e-319,0,2.12201e-319,0,
-22.88,2.12695e-319,0,2.12695e-319,0,
-22.87,2.13189e-319,0,2.13189e-319,0,
-22.86,2.13683e-319,0,2.13683e-319,0,
-22.85,2.14177e-319,0,2.14177e-319,0,
-22.84,2.14672e-319,0,2.14672e-319,0,
-22.83,2.15166e-319,0,2.15166e-319,0,
-22.82,2.1566e-319,0,2.1566e-319,0,
-22.81,2.16154e-319,0,2.16154e-319,0,
-22.8,2.16648e-319,0,2.16648e-319,0,
-22.79,2.17142e-319,0,2.17142e-319,0,
-22.78,2.17636e-319,0,2.17636e-319,0,
-22.77,2.1813e-319,0,2.1813e-319,0,
-22.76,2.18624e-319,0,2.18624e-319,0,
-22.75,2.19118e-319,0,2.19118e-319,0,
-22.74,2.19612e-319,0,2.19612e-319,0,
-22.73,2.20106e-319,0,2.20106e-319,0,
-22.72,2.206e-319,0,2.206e-319,0,
-22.71,2.21094e-319,0,2.21094e-319,0,
-22.7,2.21588e-319,0,2.21588e-319,0,
-22.69,2.22083e-319,0,2.22083e-319,0,
-22.68,2.22577e-319,0,2.22577e-319,0,
-22.67,2.23071e-319,0,2.23071e-319,0,
-22.66,2.23565e-319,0,2.23565e-319,0,
-22.65,2.24059e-319,0,2.24059e-319,0,
-22.64,2.24553e-319,0,2.24553e-319,0,
-22.63,2.25047e-319,0,2.25047e-319,0,
-22.62,2.25541e-319,0,2.25541e-319,0,
-22.61,2.26035e-319,0,2.26035e-319,0,
-22.6,2.26529e-319,0,2.26529e-319,0,
-22.59,2.27023e-319,0,2.27023e-319,0,
-22.58,2.27517e-319,0,2.27517e-319,0,
-22.57,2.28011e-319,0,2.28011e-319,0,
-22.56,2.28505e-319,0,2.28505e-319,0,
-22.55,2.28999e-319,0,2.28999e-319,0,
-22.54,2.29493e-319,0,2.29493e-319,0,
-22.53,2.29988e-319,0,2.29988e-319,0,
-22.52,2.30482e-319,0,2.30482e-319,0,
-22.51,2.30976e-319,0,2.30976e-319,0,
-22.5,2.3147e-319,0,2.3147e-319,0,
-22.49,2.31964e-319,0,2.31964e-319,0,
-22.48,2.32458e-319,0,2.32458e-319,0,
-22.47,2.32952e-319,0,2.32952e-319,0,
-22.46,2.33446e-319,0,2.33446e-319,0,
-22.45,2.3394e-319,0,2.3394e-319,0,
-22.44,2.34434e-319,0,2.34434e-319,0,
-22.43,2.34928e-319,0,2.34928e-319,0,
-22.42,2.35422e-319,0,2.35422e-319,0,
-22.41,2.35916e-319,0,2.35916e-319,0,
-22.4,2.3641e-319,0,2.3641e-319,0,
-22.39,2.36904e-319,0,2.36904e-319,0,
-22.38,2.37399e-319,0,2.37399e-319,0,
-22.37,2.37893e-319,0,2.37893e-319,0,
-22.36,2.38387e-319,0,2.38387e-319,0,
-22.35,2.38881e-319,0,2.38881e-319,0,
-22.34,2.39375e-319,0,2.39375e-319,0,
-22.33,2.39869e-319,0,2.39869e-319,0,
-22.32,2.40363e-319,0,2.40363e-319,0,
-22.31,2.40857e-319,0,2.40857e-319,0,
-22.3,2.41351e-319,0,2.41351e-319,0,
-22.29,2.41845e-319,0,2.41845e-319,0,
-22.28,2.42339e-319,0,2.42339e-319,0,
-22.27,2.42833e-319,0,2.42833e-319,0,
-22.26,2.43327e-319,0,2.43327e-319,0,
-22.25,2.43821e-319,0,2.43821e-319,0,
-22.24,2.44315e-319,0,2.44315e-319,0,
-22.23,2.4481e-319,0,2.4481e-319,0,
-22.22,2.45304e-319,0,2.45304e-319,0,
-22.21,2.45798e-319,0,2.45798e-319,0,
-22.2,2.46292e-319,0,2.46292e-319,0,
-22.19,2.46786e-319,0,2.46786e-319,0,
-22.18,2.4728e-319,0,2.4728e-319,0,
-22.17,2.47774e-319,0,2.47774e-319,0,
-22.16,2.48268e-319,0,2.48268e-319,0,
-22.15,2.48762e-319,0,2.48762e-319,0,
-22.14,2.49256e-319,0,2.49256e-319,0,
-22.13,2.4975e-319,0,2.4975e-319,0,
-22.12,2.50244e-319,0,2.50244e-319,0,
-22.11,2.50738e-319,0,2.50738e-319,0,
-22.1,2.51232e-319,0,2.51232e-319,0,
-22.09,2.51726e-319,0,2.51726e-319,0,
-22.08,2.52221e-319,0,2.52221e-319,0,
-22.07,2.52715e-319,0,2.52715e-319,0,
-22.06,2.53209e-319,0,2.53209e-319,0,
-22.05,2.53703e-319,0,2.53703e-319,0,
-22.04,2.54197e-319,0,2.54197e-319,0,
-22.03,2.54691e-319,0,2.54691e-319,0,
-22.02,2.55185e-319,0,2.55185e-319,0,
-22.01,2.55679e-319,0,2.55679e-319,0,
-22,2.56173e-319,0,2.56173e-319,0,
-21.99,2.56667e-319,0,2.56667e-319,0,
-21.98,2.57161e-319,0,2.57161e-319,0,
-21.97,2.57655e-319,0,2.57655e-319,0,
-21.96,2.58149e-319,0,2.58149e-319,0,
-21.95,2.58643e-319,0,2.58643e-319,0,
-21.94,2.59137e-319,0,2.59137e-319,0,
-21.93,2.59631e-319,0,2.59631e-319,0,
-21.92,2.60126e-319,0,2.60126e-319,0,
-21.91,2.6062e-319,0,2.6062e-319,0,
-21.9,2.61114e-319,0,2.61114e-319,0,
-21.89,2.61608e-319,0,2.61608e-319,0,
-21.88,2.62102e-319,0,2.62102e-319,0,
-21.87,2.62596e-319,0,2.62596e-319,0,
-21.86,2.6309e-319,0,2.6309e-319,0,
-21.85,2.63584e-319,0,2.63584e-319,0,
-21.84,2.64078e-319,0,2.64078e-319,0,
-21.83,2.64572e-319,0,2.64572e-319,0,
-21.82,2.65066e-319,0,2.65066e-319,0,
-21.81,2.6556e-319,0,2.6556e-319,0,
-21.8,2.66054e-319,0,2.66054e-319,0,
-21.79,2.66548e-319,0,2.66548e-319,0,
-21.78,2.67042e-319,0,2.67042e-319,0,
-21.77,2.67537e-319,0,2.67537e-319,0,
-21.76,2.68031e-319,0,2.68031e-319,0,
-21.75,2.68525e-319,0,2.68525e-319,0,
-21.74,2.69019e-319,0,2.69019e-319,0,
-21.73,2.69513e-319,0,2.69513e-319,0,
-21.72,2.70007e-319,0,2.70007e-319,0,
-21.71,2.70501e-319,0,2.70501e-319,0,
-21.7,2.70995e-319,0,2.70995e-319,0,
-21.69,2.71489e-319,0,2.71489e-319,0,
-21.68,2.71983e-319,0,2.71983e-319,0,
-21.67,2.72477e-319,0,2.72477e-319,0,
-21.66,2.72971e-319,0,2.72971e-319,0,
-21.65,2.73465e-319,0,2.73465e-319,0,
-21.64,2.73959e-319,0,2.73959e-319,0,
-21.63,2.74453e-319,0,2.74453e-319,0,
-21.62,2.74948e-319,0,2.74948e-319,0,
-21.61,2.75442e-319,0,2.75442e-319,0,
-21.6,2.75936e-319,0,2.75936e-319,0,
-21.59,2.7643e-319,0,2.7643e-319,0,
-21.58,2.76924e-319,0,2.76924e-319,0,
-21.57,2.77418e-319,0,2.77418e-319,0,
-21.56,2.77912e-319,0,2.77912e-319,0,
-21.55,2.78406e-319,0,2.78406e-319,0,
-21.54,2.789e-319,0,2.789e-319,0,
-21.53,2.79394e-319,0,2.79394e-319,0,
-21.52,2.79888e-319,0,2.79888e-319,0,
-21.51,2.80382e-319,0,2.80382e-319,0,
-21.5,2.80876e-319,0,2.80876e-319,0,
-21.49,2.8137e-319,0,2.8137e-319,0,
-21.48,2.81864e-319,0,2.81864e-319,0,
-21.47,2.82359e-319,0,2.82359e-319,0,
-21.46,2.82853e-319,0,2.82853e-319,0,
-21.45,2.83347e-319,0,2.83347e-319,0,
-21.44,2.83841e-319,0,2.83841e-319,0,
-21.43,2.84335e-319,0,2.84335e-319,0,
-21.42,2.84829e-319,0,2.84829e-319,0,
-21.41,2.85323e-319,0,2.85323e-319,0,
-21.4,2.85817e-319,0,2.85817e-319,0,
-21.39,2.86311e-319,0,2.86311e-319,0,
-21.38,2.86805e-319,0,2.86805e-319,0,
-21.37,2.87299e-319,0,2.87299e-319,0,
-21.36,2.87793e-319,0,2.87793e-319,0,
-21.35,2.88287e-319,0,2.88287e-319,0,
-21.34,2.88781e-319,0,2.88781e-319,0,
-21.33,2.89275e-319,0,2.89275e-319,0,
-21.32,2.8977e-319,0,2.8977e-319,0,
-21.31,2.90264e-319,0,2.90264e-319,0,
-21.3,2.90758e-319,0,2.90758e-319,0,
-21.29,2.91252e-319,0,2.91252e-319,0,
-21.28,2.91746e-319,0,2.91746e-319,0,
-21.27,2.9224e-319,0,2.9224e-319,0,
-21.26,2.92734e-319,0,2.92734e-319,0,
-21.25,2.93228e-319,0,2.93228e-319,0,
-21.24,2.93722e-319,0,2.93722e-319,0,
-21.23,2.94216e-319,0,2.94216e-319,0,
-21.22,2.9471e-319,0,2.9471e-319,0,
-21.21,2.95204e-319,0,2.95204e-319,0,
-21.2,2.95698e-319,0,2.95698e-319,0,
-21.19,2.96192e-319,0,2.96192e-319,0,
-21.18,2.96686e-319,0,2.96686e-319,0,
-21.17,2.9718e-319,0,2.9718e-319,0,
-21.16,2.97675e-319,0,2.97675e-319,0,
-21.15,2.98169e-319,0,2.98169e-319,0,
-21.14,2.98663e-319,0,2.98663e-319,0,
-21.13,2.99157e-319,0,2.99157e-319,0,
-21.12,2.99651e-319,0,2.99651e-319,0,
-21.11,3.00145e-319,0,3.00145e-319,0,
-21.1,3.00639e-319,0,3.00639e-319,0,
-21.09,3.01133e-319,0,3.01133e-319,0,
-21.08,3.01627e-319,0,3.01627e-319,0,
-21.07,3.02121e-319,0,3.02121e-319,0,
-21.06,3.02615e-319,0,3.02615e-319,0,
-21.05,3.03109e-319,0,3.03109e-319,0,
-21.04,3.03603e-319,0,3.03603e-319,0,
-21.03,3.04097e-319,0,3.04097e-319,0,
-21.02,3.04591e-319,0,3.04591e-319,0,
-21.01,3.05086e-319,0,3.05086e-319,0,
-21,3.0558e-319,0,3.0558e-319,0,
-20.99,3.06074e-319,0,3.06074e-319,0,
-20.98,3.06568e-319,0,3.06568e-319,0,
-20.97,3.07062e-319,0,3.07062e-319,0,
-20.96,3.07556e-319,0,3.07556e-319,0,
-20.95,3.0805e-319,0,3.0805e-319,0,
-20.94,3.08544e-319,0,3.08544e-319,0,
-20.93,3.09038e-319,0,3.09038e-319,0,
-20.92,3.09532e-319,0,3.09532e-319,0,
-20.91,3.10026e-319,0,3.10026e-319,0,
-20.9,3.1052e-319,0,3.1052e-319,0,
-20.89,3.11014e-319,0,3.11014e-319,0,
-20.88,3.11508e-319,0,3.11508e-319,0,
-20.87,3.12002e-319,0,3.12002e-319,0,
-20.86,3.12497e-319,0,3.12497e-319,0,
-20.85,3.12991e-319,0,3.12991e-319,0,
-20.84,3.13485e-319,0,3.13485e-319,0,
-20.83,3.13979e-319,0,3.13979e-319,0,
-20.82,3.14473e-319,0,3.14473e-319,0,
-20.81,3.14967e-319,0,3.14967e-319,0,
-20.8,3.15461e-319,0,3.15461e-319,0,
-20.79,3.15955e-319,0,3.15955e-319,0,
-20.78,3.16449e-319,0,3.16449e-319,0,
-20.77,3.16943e-319,0,3.16943e-319,0,
-20.76,3.17437e-319,0,3.17437e-319,0,
-20.75,3.17931e-319,0,3.17931e-319,0,
-20.74,3.18425e-319,0,3.18425e-319,0,
-20.73,3.18919e-319,0,3.18919e-319,0,
-20.72,3.19413e-319,0,3.19413e-319,0,
-20.71,3.19908e-319,0,3.19908e-319,0,
-20.7,3.20402e-319,0,3.20402e-319,0,
-20.69,3.20896e-319,0,3.20896e-319,0,
-20.68,3.2139e-319,0,3.2139e-319,0,
-20.67,3.21884e-319,0,3.21884e-319,0,
-20.66,3.22378e-319,0,3.22378e-319,0,
-20.65,3.22872e-319,0,3.22872e-319,0,
-20.64,3.23366e-319,0,3.23366e-319,0,
-20.63,3.2386e-319,0,3.2386e-319,0,
-20.62,3.24354e-319,0,3.24354e-319,0,
-20.61,3.24848e-319,0,3.24848e-319,0,
-20.6,3.25342e-319,0,3.25342e-319,0,
-20.59,3.25836e-319,0,3.25836e-319,0,
-20.58,3.2633e-319,0,3.2633e-319,0,
-20.57,3.26824e-319,0,3.26824e-319,0,
-20.56,3.27318e-319,0,3.27318e-319,0,
-20.55,3.27813e-319,0,3.27813e-319,0,
-20.54,3.28307e-319,0,3.28307e-319,0,
-20.53,3.28801e-319,0,3.28801e-319,0,
-20.52,3.29295e-319,0,3.29295e-319,0,
-20.51,3.29789e-319,0,3.29789e-319,0,
-20.5,3.30283e-319,0,3.30283e-319,0,
-20.49,3.30777e-319,0,3.30777e-319,0,
-20.48,3.31271e-319,0,3.31271e-319,0,
-20.47,3.31765e-319,0,3.31765e-319,0,
-20.46,3.32259e-319,0,3.32259e-319,0,
-20.45,3.32753e-319,0,3.32753e-319,0,
-20.44,3.33247e-319,0,3.33247e-319,0,
-20.43,3.33741e-319,0,3.33741e-319,0,
-20.42,3.34235e-319,0,3.34235e-319,0,
-20.41,3.34729e-319,0,3.34729e-319,0,
-20.4,3.35224e-319,0,3.35224e-319,0,
-20.39,3.35718e-319,0,3.35718e-319,0,
-20.38,3.36212e-319,0,3.36212e-319,0,
-20.37,3.36706e-319,0,3.36706e-319,0,
-20.36,3.372e-319,0,3.372e-319,0,
-20.35,3.38366e-319,0,3.37694e-319,0,
-20.34,3.41078e-319,0,3.38188e-319,0,
-20.33,3.46849e-319,0,3.38682e-319,0,
-20.32,3.57644e-319,0,3.39176e-319,0,
-20.31,3.76765e-319,0,3.3967e-319,0,
-20.3,4.09837e-319,0,3.40164e-319,0,
-20.29,4.66042e-319,0,3.40658e-319,0,
-20.28,5.60769e-319,0,3.41152e-319,0,
-20.27,7.19735e-319,0,3.41646e-319,0,
-20.26,9.85463e-319,0,3.4214e-319,0,
-20.25,1.42896e-318,0,3.42635e-319,0,
-20.24,2.1681e-318,0,3.43129e-319,0,
-20.23,3.39911e-318,0,3.43623e-319,0,
-20.22,5.44818e-318,0,3.44117e-319,0,
-20.21,8.85748e-318,0,3.44611e-319,0,
-20.2,1.45282e-317,0,3.45105e-319,0,
-20.19,2.39577e-317,0,3.45599e-319,0,
-20.18,3.96344e-317,0,3.46093e-319,0,
-20.17,6.56911e-317,0,3.46587e-319,0,
-20.16,1.08992e-316,0,3.47081e-319,0,
-20.15,1.80937e-316,0,3.47575e-319,0,
-20.14,3.0045e-316,0,3.48069e-319,0,
-20.13,4.98946e-316,0,3.48563e-319,0,
-20.12,8.28562e-316,0,3.49057e-319,0,
-20.11,1.37581e-315,0,3.49551e-319,0,
-20.1,2.28423e-315,0,3.50046e-319,0,
-20.09,3.79189e-315,0,3.5054e-319,0,
-20.08,6.29364e-315,0,3.51034e-319,0,
-20.07,1.04442e-314,0,3.51528e-319,0,
-20.06,1.7329e-314,0,3.52022e-319,0,
-20.05,2.87471e-314,0,3.52516e-319,0,
-20.04,4.76802e-314,0,3.5301e-319,0,
-20.03,7.90686e-314,0,3.53504e-319,0,
-20.02,1.31097e-313,0,3.53998e-319,0,
-20.01,2.17321e-313,0,3.54492e-319,0,
-20,3.60191e-313,0,3.54986e-319,0,
-19.99,5.96877e-313,0,3.5548e-319,0,
-19.98,9.88916e-313,0,3.55974e-319,0,
-19.97,1.63815e-312,0,3.56468e-319,0,
-19.96,2.71314e-312,0,3.56962e-319,0,
-19.95,4.49273e-312,0,3.57456e-319,0,
-19.94,7.43825e-312,0,3.57951e-319,0,
-19.93,1.23127e-311,0,3.58445e-319,0,
-19.92,2.03777e-311,0,3.58939e-319,0,
-19.91,3.37194e-311,0,3.59433e-319,0,
-19.9,5.5786e-311,0,3.59927e-319,0,
-19.89,9.22768e-311,0,3.60421e-319,0,
-19.88,1.5261e-310,0,3.60915e-319,0,
-19.87,2.52343e-310,0,3.61409e-319,0,
-19.86,4.1718e-310,0,3.61903e-319,0,
-19.85,6.89568e-310,0,3.62397e-319,0,
-19.84,1.1396e-309,0,3.62891e-319,0,
-19.83,1.88299e-309,0,3.63385e-319,0,
-19.82,3.11075e-309,0,3.63879e-319,0,
-19.81,5.13812e-309,0,3.64373e-319,0,
-19.8,8.48526e-309,0,3.64867e-319,0,
-19.79,1.40103e-308,0,3.65362e-319,0,
-19.78,2.31287e-308,0,3.65856e-319,0,
-19.77,3.81747e-308,0,3.6635e-319,0,
-19.76,6.29974e-308,0,3.66844e-319,0,
-19.75,1.03942e-307,0,3.67338e-319,0,
-19.74,1.71467e-307,0,3.67832e-319,0,
-19.73,2.82807e-307,0,3.68326e-319,0,
-19.72,4.66362e-307,0,3.6882e-319,0,
-19.71,7.68913e-307,0,3.69314e-319,0,
-19.7,1.26751e-306,0,3.69808e-319,0,
-19.69,2.08905e-306,0,3.70302e-319,0,
-19.68,3.44245e-306,0,3.70796e-319,0,
-19.67,5.67163e-306,0,3.7129e-319,0,
-19.66,9.34264e-306,0,3.71784e-319,0,
-19.65,1.53869e-305,0,3.72278e-319,0,
-19.64,2.53371e-305,0,3.72773e-319,0,
-19.63,4.17141e-305,0,3.73267e-319,0,
-19.62,6.86642e-305,0,3.73761e-319,0,
-19.61,1.13005e-304,0,3.74255e-319,0,
-19.6,1.85947e-304,0,3.74749e-319,0,
-19.59,3.05916e-304,0,3.75243e-319,0,
-19.58,5.03194e-304,0,3.75737e-319,0,
-19.57,8.27542e-304,0,3.76231e-319,0,
-19.56,1.36071e-303,0,3.76725e-319,0,
-19.55,2.23699e-303,0,3.77219e-319,0,
-19.54,3.67692e-303,0,3.77713e-319,0,
-19.53,6.04262e-303,0,3.78207e-319,0,
-19.52,9.92859e-303,0,3.78701e-319,0,
-19.51,1.63107e-302,0,3.79195e-319,0,
-19.5,2.67903e-302,0,3.79689e-319,0,
-19.49,4.39951e-302,0,3.80184e-319,0,
-19.48,7.22359e-302,0,3.80678e-319,0,
-19.47,1.18583e-301,0,3.81172e-319,0,
-19.46,1.94632e-301,0,3.81666e-319,0,
-19.45,3.19395e-301,0,3.8216e-319,0,
-19.44,5.24038e-301,0,3.82654e-319,0,
-19.43,8.59645e-301,0,3.83148e-319,0,
-19.42,1.40993e-300,0,3.83642e-319,0,
-19.41,2.31204e-300,0,3.84136e-319,0,
-19.4,3.79068e-300,0,3.8463e-319,0,
-19.39,6.21383e-300,0,3.85124e-319,0,
-19.38,1.01841e-299,0,3.85618e-319,0,
-19.37,1.66882e-299,0,3.86112e-319,0,
-19.36,2.73411e-299,0,3.86606e-319,0,
-19.35,4.47862e-299,0,3.871e-319,0,
-19.34,7.3349e-299,0,3.87594e-319,0,
-19.33,1.20106e-298,0,3.88089e-319,0,
-19.32,1.96634e-298,0,3.88583e-319,0,
-19.31,3.21865e-298,0,3.89077e-319,0,
-19.3,5.26757e-298,0,3.89571e-319,0,
-19.29,8.61922e-298,0,3.90065e-319,0,
-19.28,1.41009e-297,0,3.90559e-319,0,
-19.27,2.30647e-297,0,3.91053e-319,0,
-19.26,3.77199e-297,0,3.91547e-319,0,
-19.25,6.16758e-297,0,3.92041e-319,0,
-19.24,1.00828e-296,0,3.92535e-319,0,
-19.23,1.64804e-296,0,3.93029e-319,0,
-19.22,2.69325e-296,0,3.93523e-319,0,
-19.21,4.40054e-296,0,3.94017e-319,0,
-19.2,7.18883e-296,0,3.94511e-319,0,
-19.19,1.17417e-295,0,3.95005e-319,0,
-19.18,1.91746e-295,0,3.955e-319,0,
-19.17,3.13071e-295,0,3.95994e-319,0,
-19.16,5.11071e-295,0,3.96488e-319,0,
-19.15,8.34143e-295,0,3.96982e-319,0,
-19.14,1.3612e-294,0,3.97476e-319,0,
-19.13,2.22088e-294,0,3.9797e-319,0,
-19.12,3.62284e-294,0,3.98464e-319,0,
-19.11,5.90874e-294,0,3.98958e-319,0,
-19.1,9.63523e-294,0,3.99452e-319,0,
-19.09,1.57091e-293,0,3.99946e-319,0,
-19.08,2.56072e-293,0,4.0044e-319,0,
-19.07,4.17344e-293,0,4.00934e-319,0,
-19.06,6.80061e-293,0,4.01428e-319,0,
-19.05,1.10796e-292,0,4.01922e-319,0,
-19.04,1.80476e-292,0,4.02416e-319,0,
-19.03,2.93927e-292,0,4.02911e-319,0,
-19.02,4.78607e-292,0,4.03405e-319,0,
-19.01,7.79185e-292,0,4.03899e-319,0,
-19,1.26831e-291,0,4.04393e-319,0,
-18.99,2.06409e-291,0,4.04887e-319,0,
-18.98,3.35858e-291,0,4.05381e-319,0,
-18.97,5.46391e-291,0,4.05875e-319,0,
-18.96,8.88737e-291,0,4.06369e-319,0,
-18.95,1.44532e-290,0,4.06863e-319,0,
-18.94,2.35005e-290,0,4.07357e-319,0,
-18.93,3.82043e-290,0,4.07851e-319,0,
-18.92,6.20966e-290,0,4.08345e-319,0,
-18.91,1.00913e-289,0,4.08839e-319,0,
-18.9,1.63963e-289,0,4.09333e-319,0,
-18.89,2.66358e-289,0,4.09827e-319,0,
-18.88,4.32622e-289,0,4.10322e-319,0,
-18.87,7.02542e-289,0,4.10816e-319,0,
-18.86,1.14066e-288,0,4.1131e-319,0,
-18.85,1.85168e-288,0,4.11804e-319,0,
-18.84,3.00534e-288,0,4.12298e-319,0,
-18.83,4.87691e-288,0,4.12792e-319,0,
-18.82,7.91256e-288,0,4.13286e-319,0,
-18.81,1.28354e-287,0,4.1378e-319,0,
-18.8,2.08174e-287,0,4.14274e-319,0,
-18.79,3.37569e-287,0,4.14768e-319,0,
-18.78,5.47295e-287,0,4.15262e-319,0,
-18.77,8.8716e-287,0,4.15756e-319,0,
-18.76,1.43782e-286,0,4.1625e-319,0,
-18.75,2.32985e-286,0,4.16744e-319,0,
-18.74,3.77461e-286,0,4.17238e-319,0,
-18.73,6.11419e-286,0,4.17733e-319,0,
-18.72,9.9021e-286,0,4.18227e-319,0,
-18.71,1.60338e-285,0,4.18721e-319,0,
-18.7,2.59579e-285,0,4.19215e-319,0,
-18.69,4.20167e-285,0,4.19709e-319,0,
-18.68,6.79982e-285,0,4.20203e-319,0,
-18.67,1.10026e-284,0,4.20697e-319,0,
-18.66,1.77997e-284,0,4.21191e-319,0,
-18.65,2.87907e-284,0,4.21685e-319,0,
-18.64,4.656e-284,0,4.22179e-319,0,
-18.63,7.52829e-284,0,4.22673e-319,0,
-18.62,1.21703e-283,0,4.23167e-319,0,
-18.61,1.9671e-283,0,4.23661e-319,0,
-18.6,3.17889e-283,0,4.24155e-319,0,
-18.59,5.13624e-283,0,4.24649e-319,0,
-18.58,8.29729e-283,0,4.25143e-319,0,
-18.57,1.34014e-282,0,4.25638e-319,0,
-18.56,2.16413e-282,0,4.26132e-319,0,
-18.55,3.49414e-282,0,4.26626e-319,0,
-18.54,5.64051e-282,0,4.2712e-319,0,
-18.53,9.10369e-282,0,4.27614e-319,0,
-18.52,1.46906e-281,4.94066e-324,4.28108e-319,0,
-18.51,2.37018e-281,9.88131e-324,4.28602e-319,0,
-18.5,3.82337e-281,1.97626e-323,4.29096e-319,0,
-18.49,6.16641e-281,2.96439e-323,4.2959e-319,0,
-18.48,9.94352e-281,4.94066e-323,4.30084e-319,0,
-18.47,1.60313e-280,8.39912e-323,4.30578e-319,0,
-18.46,2.58417e-280,1.43279e-322,4.31072e-319,0,
-18.45,4.1648e-280,2.47033e-322,4.31566e-319,0,
-18.44,6.71102e-280,4.24896e-322,4.3206e-319,0,
-18.43,1.0812e-279,7.31217e-322,4.32554e-319,0,
-18.42,1.74158e-279,1.26481e-321,4.33049e-319,0,
-18.41,2.8048e-279,2.17389e-321,4.33543e-319,0,
-18.4,4.5163e-279,3.74502e-321,4.34037e-319,0,
-18.39,7.27086e-279,6.44262e-321,4.34531e-319,0,
-18.38,1.17034e-278,1.1077e-320,4.35025e-319,0,
-18.37,1.88346e-278,1.90611e-320,4.35519e-319,0,
-18.36,3.03057e-278,3.27862e-320,4.36013e-319,0,
-18.35,4.87544e-278,5.63778e-320,4.36507e-319,0,
-18.34,7.84197e-278,9.69307e-320,4.37001e-319,0,
-18.33,1.26113e-277,1.66614e-319,4.37495e-319,0,
-18.32,2.02774e-277,2.86341e-319,4.37989e-319,0,
-18.31,3.25979e-277,4.92e-319,4.38483e-319,0,
-18.3,5.23947e-277,8.45203e-319,4.38977e-319,0,
-18.29,8.4199e-277,1.45168e-318,4.39471e-319,0,
-18.28,1.35285e-276,2.49283e-318,4.39965e-319,0,
-18.27,2.17326e-276,4.27984e-318,4.4046e-319,0,
-18.26,3.49057e-276,7.34643e-318,4.40954e-319,0,
-18.25,5.60535e-276,1.26078e-317,4.41448e-319,0,
-18.24,8.99976e-276,2.16328e-317,4.41942e-319,0,
-18.23,1.44471e-275,3.71108e-317,4.42436e-319,0,
-18.22,2.31874e-275,6.36504e-317,4.4293e-319,0,
-18.21,3.72088e-275,1.09148e-316,4.43424e-319,0,
-18.2,5.96981e-275,1.8713e-316,4.43918e-319,0,
-18.19,9.57628e-275,3.20762e-316,4.44412e-319,0,
-18.18,1.53587e-274,5.49714e-316,4.44906e-319,0,
-18.17,2.46284e-274,9.41897e-316,4.454e-319,0,
-18.16,3.94855e-274,1.61355e-315,4.45894e-319,0,
-18.15,6.32937e-274,2.76361e-315,4.46388e-319,0,
-18.14,1.01439e-273,4.73241e-315,4.46882e-319,0,
-18.13,1.62545e-273,8.10218e-315,4.47376e-319,0,
-18.12,2.60412e-273,1.38687e-314,4.47871e-319,0,
-18.11,4.1713e-273,2.37345e-314,4.48365e-319,0,
-18.1,6.68042e-273,4.06105e-314,4.48859e-319,0,
-18.09,1.06969e-272,6.94721e-314,4.49353e-319,0,
-18.08,1.71251e-272,1.18822e-313,4.49847e-319,0,
